seed,query_idx,query,system,hit@5,latency_ms,retrieved_ids,gt_ids
42,143,Summarise the technical decision on inbound request throttle during API Gateway ,Vanilla RAG,1,23.5354,wf06_s4_chunk_0|wf06_d3_chunk_0|wf06_d1_chunk_0|wf06_s5_chunk_0|wf06_d2_chunk_0,wf06_s4_chunk_0
42,144,What is the final rate limit rule deployed to production after the sprint overri,Vanilla RAG,1,21.9022,wf06_s3_chunk_0|wf06_s5_chunk_0|wf06_d1_chunk_0|wf06_d2_chunk_0|wf06_s1_chunk_0,wf06_s5_chunk_0
42,145,"Was the temporary unlimited bursting change kept, or did we revert to the origin",Vanilla RAG,1,25.3356,wf06_s3_chunk_0|wf06_s5_chunk_0|wf06_d3_chunk_0|wf06_d1_chunk_0|wf06_s4_chunk_0,wf06_s3_chunk_0|wf06_s5_chunk_0
42,146,Which document defines 100 RPM rate limit as the approved rate limit setting?,Vanilla RAG,1,20.719,wf06_d2_chunk_0|wf06_d1_chunk_0|wf06_s1_chunk_0|wf06_d3_chunk_0|wf06_s5_chunk_0,wf06_s1_chunk_0
42,147,Confirm the architecture decision that adopted 100 RPM rate limit for API Gatewa,Vanilla RAG,1,21.995,wf06_d3_chunk_0|wf06_s5_chunk_0|wf06_d2_chunk_0|wf06_d1_chunk_0|wf06_s1_chunk_0,wf06_s1_chunk_0
42,148,What is the cache TTL policy for Distributed Caching?,Vanilla RAG,1,21.3995,wf07_d2_chunk_0|wf07_s5_chunk_0|wf07_d1_chunk_0|wf07_d3_chunk_0|wf07_s1_chunk_0,wf07_s1_chunk_0
42,149,How is cache TTL implemented using redis-py?,Vanilla RAG,1,21.5329,wf07_s1_chunk_0|wf07_d2_chunk_0|wf07_d3_chunk_0|wf07_s3_chunk_0|wf07_s5_chunk_0,wf07_s1_chunk_0
42,0,Passwords From: pgut1@cs.aukuni.ac.nz (Peter Gutmann) Organization: Computer Sci,MemGPT (approx),1,27.7852,wf20_s4_chunk_0|ng_1471|ng_2342|wf20_d3_chunk_0|ng_1287,ng_1287
42,1,"Problems with A/ROSE Organization: CS Department, Dortmund University, Germany L",MemGPT (approx),1,21.2448,ng_2069|ng_1839|ng_1971|ng_86|ng_976,ng_1971
42,2,mark@trident.datasys.swri.edu (Mark D. Collier) Organization: Southwest Research,MemGPT (approx),0,26.6703,ng_1767|ng_1379|ng_271|wf02_d3_chunk_0|ng_1309,ng_933
42,3,Re: Do we need the clipper for cheap security? Organization:,MemGPT (approx),0,20.7805,ng_2298|ng_1355|ng_209|ng_1808|ng_40,ng_2276
42,4,"Subject: driver ?? Organization: Sophomore, Mechanical Engineering, Carnegie Mel",MemGPT (approx),0,21.8015,ng_1379|ng_976|ng_823|ng_2284|ng_1829,ng_1178
42,5,"Re: Once tapped, your code is no good any more.",MemGPT (approx),0,20.4421,ng_902|ng_691|ng_1507|ng_2254|ng_1137,ng_861
42,6,C++ and C for OS/2 Organization: The Internet Lines: 9,MemGPT (approx),1,22.7153,ng_1829|ng_1047|ng_447|ng_1684|ng_1752,ng_1047
42,7,"Pioneer Laser player Organization: Univ of Rochester, College of Engineering",MemGPT (approx),1,19.7236,ng_542|ng_52|ng_1088|ng_908|ng_1910,ng_542
42,8,Subject: Re: Adding VRAM to Quadra 800 ? Keywords: VRAM,MemGPT (approx),1,23.5092,ng_2049|ng_436|ng_458|ng_438|ng_1939,ng_2049
42,9,Re: opinions of RC2 alg. Reply-To: bontchev@fbihh.informatik.uni-hamburg.de Orga,MemGPT (approx),1,29.4178,ng_942|ng_257|ng_1660|ng_784|ng_1322,ng_784
42,10,Re: 24-bit Static color: will clients like it? Organization: Dept.,MemGPT (approx),1,21.6416,ng_1916|ng_2072|ng_256|ng_1441|ng_1229,ng_256
42,11,Re: Clipper Chip and crypto key-escrow Organization: Memex Information Systems,MemGPT (approx),0,21.8662,ng_122|ng_1021|ng_21|ng_1771|ng_509,ng_865
42,12,FOR SALE - MACINTOSH SE/30 Organization: SRL Data Lines: 26,MemGPT (approx),1,21.1556,ng_667|ng_1685|ng_860|ng_93|ng_2302,ng_667
42,13,Subject: Sound Recording for Mac Portable? Reply-To: aa341@Freenet.carleton.ca (,MemGPT (approx),1,25.479,ng_296|ng_914|ng_1414|ng_1892|ng_1437,ng_296
42,14,"font problem.... Organization: Department of Mathematics, Queen's University at ",MemGPT (approx),1,25.5491,ng_1379|ng_1064|ng_2084|ng_1252|ng_241,ng_241
42,15,Re: text of White House announcement and Q&As on clipper,MemGPT (approx),0,29.5748,ng_1331|ng_277|ng_1449|ng_1347|ng_820,ng_161
42,16,- Asleep by Night) Subject: Re: Los Angeles Freeway traffic,MemGPT (approx),1,30.9267,ng_1005|ng_2179|ng_551|ng_453|ng_2079,ng_453
42,17,"Subject: Re: Radar detector DETECTORS? Organization: Iowa State University, Ames",MemGPT (approx),1,21.2642,ng_2153|ng_292|ng_2273|ng_1688|ng_1945,ng_292
42,18,Subject: Re: electronic odometers (was: Used BMW Question ..... ???),MemGPT (approx),1,24.1867,ng_1516|ng_1292|ng_324|ng_453|ng_71,ng_1516
42,19,Re: help - how to construct home-built battery for 3rd,MemGPT (approx),1,19.5316,ng_8|ng_156|ng_870|ng_751|ng_995,ng_995
42,20,SUMMARY xon and X11R5 Nntp-Posting-Host: bobasun Organization: TI Semiconductor ,MemGPT (approx),1,24.2228,ng_78|ng_524|ng_2156|ng_1573|ng_841,ng_78
42,21,Re: Radar detector DETECTORS? Nntp-Posting-Host: aisun1.ai.uga.edu Organization:,MemGPT (approx),1,27.1641,ng_2153|ng_1688|ng_2273|ng_292|ng_1945,ng_2153
42,22,with Rasterops TC Colorboard From: mark@comp.vuw.ac.nz (Mark Davies) Distributio,MemGPT (approx),1,25.7317,ng_1916|ng_667|ng_42|ng_439|ng_2251,ng_42
42,23,Re: History question Organization: NASA Langley Research Center and Reptile,MemGPT (approx),0,20.1532,ng_271|ng_1968|ng_1212|ng_1489|ng_1829,ng_1972
42,24,Subject: Re: text of White House announcement and Q&As on,MemGPT (approx),0,20.3182,ng_1449|ng_1489|ng_1331|ng_1829|ng_1724,ng_953
42,25,Subject: X Graphics Accelerators Organization: The Internet Lines: 7 NNTP-Postin,MemGPT (approx),1,23.1408,ng_1916|ng_487|ng_841|ng_1969|ng_556,ng_841
42,26,Radar detector DETECTORS? Organization: At UT? That's a joke. Lines:,MemGPT (approx),1,21.4423,ng_292|ng_2153|ng_2215|ng_1688|ng_406,ng_2215
42,27,What is the current Rom Version shipping in Syquest drives?,MemGPT (approx),1,20.1396,ng_117|ng_1053|ng_1952|ng_1274|ng_1314,ng_117
42,28,"Any recent information on Frescoe? Organization: CenterLine Software, Inc. Lines",MemGPT (approx),1,22.138,ng_2150|ng_819|ng_1684|ng_1261|ng_1333,ng_2150
42,29,Re: Off the shelf cheap DES keyseach machine Organization: AT&T,MemGPT (approx),0,20.8235,ng_763|ng_2091|ng_2341|ng_317|ng_399,ng_702
42,30,Re: Los Angeles Freeway traffic reports Organization: RAND Lines: 29,MemGPT (approx),1,19.6715,ng_2179|ng_1005|ng_1489|ng_551|ng_453,ng_1005
42,31,"Re: Pgp, PEM, and RFC's (Was: Cryptography Patents) Organization: Oce",MemGPT (approx),0,23.7069,ng_1433|ng_1998|ng_38|ng_109|ng_736,ng_707
42,32,"Re: Conductive Plastic, what happened? Organization: Litton Systems, Toronto ONT",MemGPT (approx),1,22.6534,ng_1496|ng_271|ng_697|ng_400|ng_1644,ng_1496
42,33,Subscription Organization: The Internet Lines: 7 To: xpert@expo.lcs.mit.edu Plea,MemGPT (approx),0,25.2287,ng_1969|ng_1379|ng_1476|ng_255|ng_744,ng_368
42,34,"do Nuclear Site's Cooling Towers do? Organization: University of Technology,",MemGPT (approx),0,21.5629,ng_271|ng_2032|ng_1767|ng_1728|ng_12,ng_1921
42,35,Subject: Re: Centris Cache & Bernoulli Box Article-I.D.: snll-arp.519 Distributi,MemGPT (approx),1,28.4411,ng_1969|ng_2250|ng_690|wf07_d2_chunk_0|ng_603,ng_2250
42,36,Subject: 40MHZ Oscilloscope FOR SALE Organization: NETCOM On-line Communication ,MemGPT (approx),1,24.0738,ng_757|ng_2179|ng_2110|ng_728|ng_2127,ng_757
42,37,Re: Do we need the clipper for cheap security? Organization:,MemGPT (approx),0,20.1561,ng_1808|ng_1355|ng_209|ng_40|ng_1784,ng_895
42,38,XWindows always opaque Summary: is there a way for a,MemGPT (approx),1,19.9998,ng_1779|ng_1466|ng_430|ng_2319|ng_264,ng_1779
42,39,"Re: The battle is joined Organization: Harvey Mudd College, Claremont,",MemGPT (approx),0,20.97,ng_744|ng_1267|ng_1449|ng_823|ng_2205,ng_470
42,40,Re: The [secret] source of that announcement Lines: 19 Even,MemGPT (approx),0,21.7248,ng_1449|ng_1565|ng_1829|ng_1332|ng_1489,ng_2083
42,41,"Re: Once tapped, your code is no good any more.",MemGPT (approx),0,21.024,ng_1137|ng_691|ng_1507|ng_2254|ng_1700,ng_658
42,42,color on button on enter window. Distribution: usa Organization: UB,MemGPT (approx),1,20.2506,ng_1666|ng_1545|ng_745|ng_210|ng_320,ng_1666
42,43,Re: Q: How to avoid XOpenDisplay hang? Keywords: Xlib Article-I.D.:,MemGPT (approx),1,24.6463,ng_1374|ng_55|ng_1915|ng_1093|ng_1655,ng_55
42,44,Re: Radar detector DETECTORS? Organization: U of Toronto Zoology Lines:,MemGPT (approx),1,20.1687,ng_406|ng_292|ng_1945|ng_2257|ng_1688,ng_2257
42,45,"Subject: Re: Facinating facts: 30 bit serial number, possibly fixed",MemGPT (approx),0,20.7162,ng_1252|ng_1970|ng_867|ng_913|ng_732,ng_56
42,46,CSC) Subject: Re: Monthly Question about XCopyArea() and Expose Events,MemGPT (approx),1,22.5246,ng_970|ng_1367|ng_578|ng_1713|ng_163,ng_970
42,47,"Xarchie-2.0 available on export Organization: Department of Computer Science, Un",MemGPT (approx),1,23.6524,ng_6|ng_1076|ng_2125|ng_655|ng_771,ng_6
42,48,"Re: Trace size for a 15 Amp supply Organization: SSC,",MemGPT (approx),1,20.5946,ng_111|ng_828|ng_1405|wf05_d2_chunk_0|wf05_d1_chunk_0,ng_828
42,49,Subject: Need diode model for PSpice Organization: University at Buffalo,MemGPT (approx),1,22.5935,ng_541|ng_271|ng_400|ng_1767|ng_1904,ng_541
42,50,"icon pixmap problem... Keywords: icon, motif, openlook Nntp-Posting-Host: dale.s",MemGPT (approx),1,30.1829,ng_208|ng_891|ng_1936|ng_649|ng_2148,ng_208
42,51,Need pinouts for a G8870 dtmf decoder chip Organization: NETCOM,MemGPT (approx),1,21.6474,ng_1451|ng_1373|ng_1514|ng_1844|ng_666,ng_1451
42,52,Re: Help wanted Organization: Macquarie University Lines: 54 Distribution: world,MemGPT (approx),0,19.6185,ng_1252|ng_1277|ng_976|ng_744|ng_98,ng_1544
42,53,"Re: Clipper chip -- technical details Organization: Computer Science Dept,",MemGPT (approx),0,21.6587,ng_1674|ng_410|ng_383|ng_2067|ng_953,ng_1397
42,54,Re: x86 ~= 680x0 ?? (How do they compare?) Distribution:,MemGPT (approx),0,24.4487,ng_2299|ng_173|ng_1081|ng_685|ng_1645,ng_2168
42,55,"Subject: Don't fight Clipper Chip, subvert or replace it !",MemGPT (approx),0,21.921,ng_1288|ng_1378|ng_1674|ng_953|ng_1874,ng_485
42,56,"cheap products? Organization: Stratus Computer, Marlboro Ma. Lines: 22 NNTP-Post",MemGPT (approx),0,26.5596,ng_959|ng_1953|ng_1427|ng_387|ng_1612,ng_686
42,57,"Re: Asynchronous X Windows? Organization: CenterLine Software, Inc. Lines: 45",MemGPT (approx),1,24.596,ng_866|ng_1116|ng_1171|ng_116|ng_894,ng_866
42,58,Re: Radio Electronics Free information card Nntp-Posting-Host: bopper2.phx.mcd.m,MemGPT (approx),1,36.5022,ng_1953|ng_65|ng_1879|ng_2279|ng_2286,ng_1879
42,59,Re: HP DeskWriter 550C...Opinions? Feedback! In-Reply-To: phil@csc.liv.ac.uk's m,MemGPT (approx),1,34.5014,ng_1365|ng_2275|ng_1804|ng_842|ng_1910,ng_2275
42,60,"Re: Pgp, PEM, and RFC's (Was: Cryptography Patents) Organization: Oce",MemGPT (approx),1,38.5237,ng_1433|ng_1998|ng_38|ng_109|ng_736,ng_109
42,61,up cable tv with an aerial. Lines: 37 Nntp-Posting-Host: wcsub.ctstateu.edu,MemGPT (approx),1,29.6481,ng_2286|ng_1942|ng_2009|ng_2078|ng_2159,ng_2009
42,62,"Subject: Athena Widgets Organization: University of North Dakota; Grand Forks,",MemGPT (approx),1,21.7844,ng_328|ng_351|ng_1379|ng_1276|ng_1829,ng_328
42,63,Re: Laser vs Bubblejet? Organization: Northeastern Ohio Universities College of,MemGPT (approx),0,19.4489,ng_2205|ng_1293|ng_1033|ng_52|ng_219,ng_2263
42,64,Subject: 10th International Obfuscated C Code Contest Opening (part 2,MemGPT (approx),1,20.0267,ng_14|ng_1157|ng_187|ng_447|ng_1577,ng_14
42,65,Subject: Re: Stereo sound problem (?) on mac games Organization:,MemGPT (approx),1,20.114,ng_1414|ng_914|ng_1437|ng_355|ng_1607,ng_1414
42,66,Re: Honors Degrees: Do they mean anything? Organization: Ford Motor,MemGPT (approx),1,19.9893,ng_823|ng_2205|ng_1379|ng_1735|ng_474,ng_823
42,67,Radar detector DETECTORS? Organization: TRIUMF: Tri-University Meson Facility Li,MemGPT (approx),1,21.6219,ng_292|ng_406|ng_2153|ng_1688|ng_2273,ng_1688
42,68,Subject: X Error of failed request: BadPixmap (invalid Pixmap parameter),MemGPT (approx),1,22.253,ng_649|ng_1732|ng_1554|ng_1304|ng_1837,ng_649
42,69,"Re: Once tapped, your code is no good any more.",MemGPT (approx),0,19.2991,ng_1137|ng_1700|ng_691|ng_1507|ng_2254,ng_1035
42,70,Re: Clipper chip -- technical details Organization: AT&T Bell Laboratories,MemGPT (approx),0,20.4597,ng_1448|ng_1674|ng_383|ng_2061|ng_849,ng_253
42,71,Re: Clipper considered harmful Organization: Express Access Online Communication,MemGPT (approx),0,20.4927,ng_726|ng_339|ng_1599|ng_1192|ng_772,ng_411
42,72,Subject: Re: Off the shelf cheap DES keyseach machine (Was:,MemGPT (approx),0,20.0891,ng_2341|ng_763|ng_466|ng_1439|ng_2294,ng_344
42,73,Subject: Re: Forcing a window manager to accept specific coordinates,MemGPT (approx),0,19.46,ng_1099|ng_1538|ng_847|ng_1197|ng_704,ng_1090
42,74,parking HD heads when iddle Nntp-Posting-Host: mvs.oac.ucla.edu Lines: 8 The,MemGPT (approx),1,25.9025,ng_1272|ng_2179|ng_2079|ng_235|ng_676,ng_1272
42,75,"Subject: Re: Motif vs. [Athena, etc.] Organization: Bond University, AUSTRALIA",MemGPT (approx),1,21.8645,ng_2013|ng_859|ng_5|ng_158|ng_2304,ng_2013
42,76,Subject: xcursor4.1 Organization: National Center for Atmospheric Research Lines,MemGPT (approx),1,21.4268,ng_843|ng_271|ng_378|ng_1000|ng_1968,ng_843
42,77,"Re: subliminal message flashing on TV Organization: Hewlett-Packard, Fort Collin",MemGPT (approx),1,22.8342,ng_2327|ng_2179|ng_1432|ng_1046|ng_1318,ng_1318
42,78,Quadras VRAM Question X-Xxmessage-Id: <A7F4F033E3012026@planet.imag.fr> X-Xxdate,MemGPT (approx),1,33.3214,ng_436|ng_458|ng_978|ng_1344|ng_2049,ng_458
42,79,Re: How to the disks copy protected. Originator: sehari@du139-213.cc.iastate.edu,MemGPT (approx),1,27.0484,ng_2206|ng_2207|ng_2192|ng_775|ng_848,ng_2207
42,80,Re: Secret algorithm [Re: Clipper Chip and crypto key-escrow] Organization:,MemGPT (approx),1,22.0518,ng_509|ng_21|ng_1382|ng_1021|ng_122,ng_21
42,81,Subject: Real-Time Data Display Tool Organization: University of Michigan Engine,MemGPT (approx),1,20.2271,ng_1901|ng_894|ng_634|ng_1333|ng_461,ng_1901
42,82,R4 Version of xrecplay Reply-To: mccoy@gothamcity.jsc.nasa.gov Organization: I-N,MemGPT (approx),1,28.411,ng_2156|ng_378|ng_1573|ng_1266|ng_2140,ng_378
42,83,Re: Analog switches/Balanced Demodulators Distribution: na Organization: Univers,MemGPT (approx),1,23.9776,ng_984|ng_934|ng_1362|ng_1818|ng_665,ng_934
42,84,"Salomon Brothers Inc., NY ) Subject: Re: Source of random",MemGPT (approx),0,21.11,ng_1829|ng_1489|ng_976|ng_1415|ng_147,ng_1634
42,85,"PSI Comstation 5 Organization: the ModemLink Network, Long Island, New",MemGPT (approx),1,21.0403,ng_1004|ng_2027|ng_483|ng_490|ng_444,ng_1004
42,86,how to boot from ext HD on power on ?,MemGPT (approx),1,19.7171,ng_1533|ng_2316|ng_1396|ng_2149|ng_1821,ng_1533
42,87,Subject: [EFF] Initial EFF Analysis of Clinton Privacy and Security,MemGPT (approx),1,20.4792,ng_949|ng_1389|ng_1944|ng_1560|ng_213,ng_1389
42,88,Re: How does it really work? (was Re: text of,MemGPT (approx),0,21.3809,ng_2027|ng_611|ng_1332|ng_2253|ng_1212,ng_377
42,89,re: WH announcement Reply-To: tuinstra@sunspot.ece.clarkson.edu.soe Organization,MemGPT (approx),0,29.5878,ng_271|ng_2156|ng_1765|ng_1084|ng_2018,ng_1123
42,90,player going wonky - advise needed ! Lines: 18 Organization:,MemGPT (approx),0,19.5951,ng_2027|ng_271|ng_2205|ng_596|ng_1829,ng_593
42,91,"Racet Optical Organization: Computer Science Department, Boston University, Bost",MemGPT (approx),0,21.0838,ng_2027|ng_1916|ng_1803|ng_2251|ng_1052,ng_1656
42,92,Video cable options X-Xxmessage-Id: <A7F4A7E9FF0200ED@kimball-pc-316.stanford.ed,MemGPT (approx),1,36.7877,ng_1148|ng_87|ng_1161|ng_818|ng_25,ng_1148
42,93,Re: DESQview/X on a PC? Organization: AOTC - CSSC Lines:,MemGPT (approx),1,22.3298,ng_1790|ng_1608|ng_818|ng_116|ng_1283,ng_1790
42,94,"german keyboard, X11R5 and Sparc Nntp-Posting-Host: polaris.informatik.uni-essen",MemGPT (approx),1,32.3238,ng_2156|ng_106|ng_1576|ng_1826|ng_289,ng_106
42,95,Re: chip / chipset for code 39 barcode? Organization: Brock,MemGPT (approx),1,20.3612,ng_913|ng_142|ng_190|ng_489|ng_1085,ng_142
42,96,"Subject: Re: Once tapped, your code is no good any",MemGPT (approx),0,19.6438,ng_1700|ng_2254|ng_691|ng_1385|ng_2131,ng_1051
42,97,Subject: Re: Off the shelf cheap DES keyseach machine (Was:,MemGPT (approx),0,20.0609,ng_2341|ng_763|ng_466|ng_1439|ng_2294,ng_1377
42,98,Re: text of White House announcement and Q&As on clipper,MemGPT (approx),0,20.1236,ng_1449|ng_1331|ng_277|ng_1347|ng_820,ng_110
42,99,Re: How do they know what keys to ask for?,MemGPT (approx),1,19.989,ng_2341|ng_699|ng_381|ng_1101|ng_1584,ng_699
42,100,What is the JWT expiry policy for JWT Authentication?,MemGPT (approx),1,25.4354,wf01_s5_chunk_0|wf01_s1_chunk_0|wf01_d1_chunk_0|wf01_d2_chunk_0|wf01_d3_chunk_0,wf01_s1_chunk_0
42,101,How is JWT expiry implemented using PyJWT+Redis?,MemGPT (approx),1,24.3948,wf01_s1_chunk_0|wf01_s3_chunk_0|wf01_s4_chunk_0|wf01_d2_chunk_0|wf01_s5_chunk_0,wf01_s1_chunk_0
42,102,Find the backend standard for session token lifetime.,MemGPT (approx),1,20.6202,wf01_d2_chunk_0|wf01_s1_chunk_0|wf01_s5_chunk_0|wf01_s3_chunk_0|wf01_s4_chunk_0,wf01_s1_chunk_0|wf01_s4_chunk_0
42,103,Summarise the technical decision on session token lifetime during JWT Authentica,MemGPT (approx),1,21.8823,wf01_d2_chunk_0|wf01_s5_chunk_0|wf01_s1_chunk_0|wf01_s3_chunk_0|wf01_s4_chunk_0,wf01_s4_chunk_0
42,104,What is the final JWT expiry rule deployed to production after the sprint overri,MemGPT (approx),1,22.9375,wf01_s5_chunk_0|wf01_s3_chunk_0|wf01_s1_chunk_0|wf01_d2_chunk_0|wf01_s4_chunk_0,wf01_s5_chunk_0
42,105,"Was the temporary 60-minute expiry change kept, or did we revert to the original",MemGPT (approx),1,39.1918,wf01_d2_chunk_0|wf01_s5_chunk_0|wf01_s3_chunk_0|wf01_s1_chunk_0|wf01_s4_chunk_0,wf01_s3_chunk_0|wf01_s5_chunk_0
42,106,Which document defines 15-minute expiry as the approved JWT expiry setting?,MemGPT (approx),1,22.9955,wf01_s5_chunk_0|wf01_d2_chunk_0|wf01_s1_chunk_0|wf01_s3_chunk_0|wf01_s4_chunk_0,wf01_s1_chunk_0
42,107,Confirm the architecture decision that adopted 15-minute expiry for JWT Authenti,MemGPT (approx),1,22.0962,wf01_s5_chunk_0|wf01_s1_chunk_0|wf01_d2_chunk_0|wf01_s3_chunk_0|wf01_s4_chunk_0,wf01_s1_chunk_0
42,108,What is the primary keys policy for Database Schema?,MemGPT (approx),1,19.6812,wf02_d1_chunk_0|wf02_d2_chunk_0|wf02_s5_chunk_0|wf02_s1_chunk_0|wf02_d3_chunk_0,wf02_s1_chunk_0
42,109,How is primary keys implemented using Alembic+PostgreSQL?,MemGPT (approx),1,20.5324,wf02_s1_chunk_0|wf02_d2_chunk_0|wf02_d1_chunk_0|wf02_d3_chunk_0|wf02_s5_chunk_0,wf02_s1_chunk_0
42,110,Find the backend standard for row identifier scheme.,MemGPT (approx),1,20.3379,wf02_s1_chunk_0|wf02_d3_chunk_0|wf02_d2_chunk_0|wf02_s4_chunk_0|wf02_s5_chunk_0,wf02_s1_chunk_0|wf02_s4_chunk_0
42,111,Summarise the technical decision on row identifier scheme during Database Schema,MemGPT (approx),1,22.3615,wf02_s4_chunk_0|wf02_d3_chunk_0|wf02_d1_chunk_0|wf02_s1_chunk_0|wf02_d2_chunk_0,wf02_s4_chunk_0
42,112,What is the final primary keys rule deployed to production after the sprint over,MemGPT (approx),1,21.3538,wf02_s5_chunk_0|wf02_d1_chunk_0|wf02_d2_chunk_0|wf02_s1_chunk_0|wf02_d3_chunk_0,wf02_s5_chunk_0
42,113,"Was the temporary auto-incrementing integer PKs change kept, or did we revert to",MemGPT (approx),1,26.2389,wf02_s5_chunk_0|wf02_s1_chunk_0|wf02_d3_chunk_0|wf02_d2_chunk_0|wf02_s3_chunk_0,wf02_s3_chunk_0|wf02_s5_chunk_0
42,114,Which document defines UUID primary keys as the approved primary keys setting?,MemGPT (approx),1,20.3187,wf02_s1_chunk_0|wf02_s5_chunk_0|wf02_d2_chunk_0|wf02_d1_chunk_0|wf02_d3_chunk_0,wf02_s1_chunk_0
42,115,Confirm the architecture decision that adopted UUID primary keys for Database Sc,MemGPT (approx),1,20.6984,wf02_s5_chunk_0|wf02_s1_chunk_0|wf02_d3_chunk_0|wf02_d2_chunk_0|wf02_d1_chunk_0,wf02_s1_chunk_0
42,116,What is the domain boundary policy for Microservice Context?,MemGPT (approx),1,20.2198,wf03_d1_chunk_0|wf03_s5_chunk_0|wf03_s1_chunk_0|wf03_d2_chunk_0|wf03_d3_chunk_0,wf03_s1_chunk_0
42,117,How is domain boundary implemented using gRPC+Protobuf?,MemGPT (approx),1,20.3099,wf03_s1_chunk_0|wf03_d1_chunk_0|wf03_s5_chunk_0|wf14_s1_chunk_0|wf14_d2_chunk_0,wf03_s1_chunk_0
42,118,Find the architecture standard for inter-service coupling.,MemGPT (approx),1,18.5376,wf03_d3_chunk_0|wf03_s1_chunk_0|wf03_d2_chunk_0|wf03_d1_chunk_0|wf14_s1_chunk_0,wf03_s1_chunk_0|wf03_s4_chunk_0
42,119,Summarise the technical decision on inter-service coupling during Microservice C,MemGPT (approx),0,22.8447,wf03_d3_chunk_0|wf03_d2_chunk_0|wf03_d1_chunk_0|wf03_s1_chunk_0|wf03_s5_chunk_0,wf03_s4_chunk_0
42,120,What is the final domain boundary rule deployed to production after the sprint o,MemGPT (approx),1,21.7498,wf03_s5_chunk_0|wf03_d1_chunk_0|wf03_s1_chunk_0|wf04_s3_chunk_0|wf15_s3_chunk_0,wf03_s5_chunk_0
42,121,"Was the temporary shared database schema change kept, or did we revert to the or",MemGPT (approx),1,26.2683,wf03_d3_chunk_0|wf15_s3_chunk_0|wf02_s5_chunk_0|wf03_d2_chunk_0|wf03_s5_chunk_0,wf03_s3_chunk_0|wf03_s5_chunk_0
42,122,Which document defines strict domain boundary as the approved domain boundary se,MemGPT (approx),1,22.1548,wf03_s5_chunk_0|wf03_s1_chunk_0|wf03_d1_chunk_0|wf16_d1_chunk_0|wf04_s5_chunk_0,wf03_s1_chunk_0
42,123,Confirm the architecture decision that adopted strict domain boundary for Micros,MemGPT (approx),1,21.813,wf03_s5_chunk_0|wf03_d1_chunk_0|wf03_s1_chunk_0|wf03_d3_chunk_0|wf03_d2_chunk_0,wf03_s1_chunk_0
42,124,What is the PR approvals policy for CI/CD Pipeline?,MemGPT (approx),1,20.1974,wf04_s5_chunk_0|wf04_s3_chunk_0|wf04_d2_chunk_0|wf04_d1_chunk_0|wf04_s1_chunk_0,wf04_s1_chunk_0
42,125,How is PR approvals implemented using GitHub Actions?,MemGPT (approx),1,20.1643,wf04_s1_chunk_0|wf04_d2_chunk_0|wf04_s5_chunk_0|wf04_d1_chunk_0|wf04_s3_chunk_0,wf04_s1_chunk_0
42,126,Find the devops standard for merge gate policy.,MemGPT (approx),1,19.091,wf04_s1_chunk_0|wf04_s5_chunk_0|wf04_d2_chunk_0|wf04_d1_chunk_0|wf03_s5_chunk_0,wf04_s1_chunk_0|wf04_s4_chunk_0
42,127,Summarise the technical decision on merge gate policy during CI/CD Pipeline desi,MemGPT (approx),0,23.1889,wf04_s1_chunk_0|wf04_s5_chunk_0|wf04_d2_chunk_0|wf04_d1_chunk_0|wf04_s3_chunk_0,wf04_s4_chunk_0
42,128,What is the final PR approvals rule deployed to production after the sprint over,MemGPT (approx),1,21.9435,wf04_s5_chunk_0|wf04_s3_chunk_0|wf04_d1_chunk_0|wf04_d2_chunk_0|wf15_s3_chunk_0,wf04_s5_chunk_0
