dataset,query_idx,query,system,recall@1,recall@3,recall@5,mrr,latency_ms,retrieved,relevant
CodeSearchNet,180,"Sync metadata from stat queue and only keep the latest stat.
        :return:",dense,1.0,1.0,1.0,1.0,2.8523,180|178|188|186|234,180
CodeSearchNet,181,"Send termination signal to DAG parsing processor manager
        and expect it to terminate all DAG file processors.",dense,1.0,1.0,1.0,1.0,2.8523,181|183|185|186|177,181
CodeSearchNet,182,"Terminate (and then kill) the manager process launched.
        :return:",dense,1.0,1.0,1.0,1.0,2.8523,182|715|706|183|1992,182
CodeSearchNet,183,Helper method to clean up DAG file processors to avoid leaving orphan processes.,dense,0.0,1.0,1.0,0.5,2.8523,732|183|194|103|181,183
CodeSearchNet,184,"Use multiple processes to parse and generate tasks for the
        DAGs in parallel. By processing them in separate proc",dense,1.0,1.0,1.0,1.0,2.8523,184|732|729|713|181,184
CodeSearchNet,185,Parse DAG files repeatedly in a standalone loop.,dense,1.0,1.0,1.0,1.0,2.8523,185|333|334|149|186,185
CodeSearchNet,186,"Parse DAG files in a loop controlled by DagParsingSignal.
        Actual DAG parsing loop will run once upon receiving o",dense,1.0,1.0,1.0,1.0,2.8523,186|185|785|181|196,186
CodeSearchNet,187,Refresh file paths from dag dir if we haven't done it for too long.,dense,1.0,1.0,1.0,1.0,2.8523,187|194|333|185|331,187
CodeSearchNet,188,Occasionally print out stats about how fast the files are getting processed,dense,1.0,1.0,1.0,1.0,2.8523,188|190|192|180|335,188
CodeSearchNet,189,"Clears import errors for files that no longer exist.

        :param session: session for ORM operations
        :type s",dense,1.0,1.0,1.0,1.0,2.8523,189|719|95|353|246,189
CodeSearchNet,190,"Print out stats about how files are getting processed.

        :param known_file_paths: a list of file paths that may c",dense,1.0,1.0,1.0,1.0,2.8523,190|174|331|334|74,190
CodeSearchNet,191,":param file_path: the path to the file that's being processed
        :type file_path: unicode
        :return: the PID ",dense,1.0,1.0,1.0,1.0,2.8523,191|193|192|713|456,191
CodeSearchNet,192,":param file_path: the path to the file that's being processed
        :type file_path: unicode
        :return: the curr",dense,1.0,1.0,1.0,1.0,2.8523,192|193|191|713|190,192
CodeSearchNet,193,":param file_path: the path to the file that's being processed
        :type file_path: unicode
        :return: the star",dense,1.0,1.0,1.0,1.0,2.8523,193|192|191|190|476,193
CodeSearchNet,194,"Update this with a new set of paths to DAG definition files.

        :param new_file_paths: list of paths to DAG defini",dense,1.0,1.0,1.0,1.0,2.8523,194|174|333|334|149,194
CodeSearchNet,195,Sleeps until all the processors are done.,dense,1.0,1.0,1.0,1.0,2.8523,195|76|717|1402|284,195
CodeSearchNet,196,"This should be periodically called by the manager loop. This method will
        kick off new processes to process DAG d",dense,0.0,1.0,1.0,0.5,2.8523,74|196|75|732|190,196
CodeSearchNet,197,"Find zombie task instances, which are tasks haven't heartbeated for too long.
        :return: Zombie task instances in ",dense,1.0,1.0,1.0,1.0,2.8523,197|332|107|731|52,197
CodeSearchNet,198,:return: whether all file paths have been processed max_runs times,dense,1.0,1.0,1.0,1.0,2.8523,198|192|193|188|655,198
CodeSearchNet,199,"Kill all child processes on exit since we don't want to leave
        them as orphaned.",dense,1.0,1.0,1.0,1.0,2.8523,199|717|183|182|715,199
CodeSearchNet,200,"Opens a ssh connection to the remote host.

        :rtype: paramiko.client.SSHClient",dense,1.0,1.0,1.0,1.0,2.8523,200|201|441|654|329,200
CodeSearchNet,201,"Creates a tunnel between two hosts. Like ssh -L <LOCAL_PORT>:host:<REMOTE_PORT>.

        :param remote_port: The remote",dense,1.0,1.0,1.0,1.0,2.8523,201|329|200|473|93,201
CodeSearchNet,202,"Creates a transfer job that runs periodically.

        :param body: (Required) A request body, as described in
        ",dense,1.0,1.0,1.0,1.0,2.8523,202|205|208|204|212,202
CodeSearchNet,203,"Gets the latest state of a long-running operation in Google Storage
        Transfer Service.

        :param job_name: ",dense,1.0,1.0,1.0,1.0,2.8523,203|209|212|204|208,203
CodeSearchNet,204,"Lists long-running operations in Google Storage Transfer
        Service that match the specified filter.

        :para",dense,1.0,1.0,1.0,1.0,2.8523,204|209|212|208|203,204
CodeSearchNet,205,"Updates a transfer job that runs periodically.

        :param job_name: (Required) Name of the job to be updated
      ",dense,1.0,1.0,1.0,1.0,2.8523,205|202|212|208|204,205
CodeSearchNet,206,"Deletes a transfer job. This is a soft delete. After a transfer job is
        deleted, the job and all the transfer exe",dense,1.0,1.0,1.0,1.0,2.8523,206|203|87|83|751,206
CodeSearchNet,207,"Cancels an transfer operation in Google Storage Transfer Service.

        :param operation_name: Name of the transfer o",dense,1.0,1.0,1.0,1.0,2.8523,207|210|211|208|209,207
CodeSearchNet,208,"Gets an transfer operation in Google Storage Transfer Service.

        :param operation_name: (Required) Name of the tr",dense,1.0,1.0,1.0,1.0,2.8523,208|209|202|211|205,208
CodeSearchNet,209,"Gets an transfer operation in Google Storage Transfer Service.

        :param filter: (Required) A request filter, as d",dense,1.0,1.0,1.0,1.0,2.8523,209|204|203|208|212,209
CodeSearchNet,210,"Pauses an transfer operation in Google Storage Transfer Service.

        :param operation_name: (Required) Name of the ",dense,1.0,1.0,1.0,1.0,2.8523,210|207|211|212|208,210
CodeSearchNet,211,"Resumes an transfer operation in Google Storage Transfer Service.

        :param operation_name: (Required) Name of the",dense,1.0,1.0,1.0,1.0,2.8523,211|210|207|208|203,211
CodeSearchNet,212,"Waits until the job reaches the expected state.

        :param job: Transfer job
            See:
            https://c",dense,1.0,1.0,1.0,1.0,2.8523,212|202|205|204|203,212
CodeSearchNet,213,"Checks whether the operation list has an operation with the
        expected status, then returns true
        If it enc",dense,1.0,1.0,1.0,1.0,2.8523,213|212|208|209|204,213
CodeSearchNet,214,"Returns all task reschedules for the task instance and try number,
        in ascending order.

        :param task_inst",dense,1.0,1.0,1.0,1.0,2.8523,214|311|310|175|73,214
CodeSearchNet,215,"Kubernetes only supports lowercase alphanumeric characters and ""-"" and ""."" in
        the pod name
        However, ther",dense,1.0,1.0,1.0,1.0,2.8523,215|216|704|685|703,215
CodeSearchNet,216,"Kubernetes pod names must be <= 253 chars and must pass the following regex for
        validation
        ""^[a-z0-9]([-",dense,1.0,1.0,1.0,1.0,2.8523,216|215|704|217|100,216
CodeSearchNet,217,"Valid label values must be 63 characters or less and must be empty or begin and
        end with an alphanumeric charact",dense,1.0,1.0,1.0,1.0,2.8523,217|216|1875|685|215,217
CodeSearchNet,218,"If the airflow scheduler restarts with pending ""Queued"" tasks, the tasks may or
        may not
        have been launch",dense,1.0,1.0,1.0,1.0,2.8523,218|284|712|73|765,218
CodeSearchNet,219,Returns the number of slots open at the moment,dense,1.0,1.0,1.0,1.0,2.8523,219|356|1834|607|198,219
CodeSearchNet,220,"Expands (potentially nested) env vars by repeatedly applying
    `expandvars` and `expanduser` until interpolation stops",dense,1.0,1.0,1.0,1.0,2.8523,220|1911|1517|1261|1516,220
CodeSearchNet,221,Runs command and returns stdout,dense,1.0,1.0,1.0,1.0,2.8523,221|618|693|278|848,221
CodeSearchNet,222,"Generates a configuration from the provided template + variables defined in
    current scope
    :param template: a con",dense,1.0,1.0,1.0,1.0,2.8523,222|966|1909|1278|1910,222
CodeSearchNet,223,"Remove an option if it exists in config from a file or
        default config. If both of config have the same option, t",dense,1.0,1.0,1.0,1.0,2.8523,223|225|1833|1819|104,223
CodeSearchNet,224,"Returns the section as a dict. Values are converted to int, float, bool
        as required.

        :param section: se",dense,1.0,1.0,1.0,1.0,2.8523,224|225|320|1909|222,224
CodeSearchNet,225,"Returns the current configuration as an OrderedDict of OrderedDicts.
        :param display_source: If False, the option",dense,1.0,1.0,1.0,1.0,2.8523,225|224|320|223|423,225
CodeSearchNet,226,"Allocate IDs for incomplete keys.

        .. seealso::
            https://cloud.google.com/datastore/docs/reference/re",dense,1.0,1.0,1.0,1.0,2.8523,226|229|228|236|233,226
CodeSearchNet,227,"Begins a new transaction.

        .. seealso::
            https://cloud.google.com/datastore/docs/reference/rest/v1/pr",dense,1.0,1.0,1.0,1.0,2.8523,227|228|230|229|208,227
CodeSearchNet,228,"Commit a transaction, optionally creating, deleting or modifying some entities.

        .. seealso::
            https:",dense,1.0,1.0,1.0,1.0,2.8523,228|227|230|229|202,228
CodeSearchNet,229,"Lookup some entities by key.

        .. seealso::
            https://cloud.google.com/datastore/docs/reference/rest/v1",dense,1.0,1.0,1.0,1.0,2.8523,229|228|226|227|231,229
CodeSearchNet,230,"Roll back a transaction.

        .. seealso::
            https://cloud.google.com/datastore/docs/reference/rest/v1/pro",dense,1.0,1.0,1.0,1.0,2.8523,230|227|228|229|233,230
CodeSearchNet,231,"Run a query for entities.

        .. seealso::
            https://cloud.google.com/datastore/docs/reference/rest/v1/pr",dense,1.0,1.0,1.0,1.0,2.8523,231|232|228|602|236,231
CodeSearchNet,232,"Gets the latest state of a long-running operation.

        .. seealso::
            https://cloud.google.com/datastore/",dense,1.0,1.0,1.0,1.0,2.8523,232|231|233|208|228,232
CodeSearchNet,233,"Deletes the long-running operation.

        .. seealso::
            https://cloud.google.com/datastore/docs/reference/",dense,1.0,1.0,1.0,1.0,2.8523,233|232|228|231|226,233
CodeSearchNet,234,"Poll backup operation state until it's completed.

        :param name: the name of the operation resource
        :type",dense,1.0,1.0,1.0,1.0,2.8523,234|1944|155|319|653,234
CodeSearchNet,235,"Export entities from Cloud Datastore to Cloud Storage for backup.

        .. note::
            Keep in mind that this ",dense,1.0,1.0,1.0,1.0,2.8523,235|236|231|88|589,235
CodeSearchNet,236,"Import a backup from Cloud Storage to Cloud Datastore.

        .. note::
            Keep in mind that this requests th",dense,1.0,1.0,1.0,1.0,2.8523,236|235|231|512|226,236
CodeSearchNet,237,"Publish a message to a topic or an endpoint.

        :param target_arn: either a TopicArn or an EndpointArn
        :ty",dense,1.0,1.0,1.0,1.0,2.8523,237|636|156|616|574,237
CodeSearchNet,238,"Fetch the hostname using the callable from the config or using
    `socket.getfqdn` as a fallback.",dense,1.0,1.0,1.0,1.0,2.8523,238|169|812|826|811,238
CodeSearchNet,239,"Retrieves connection to Cloud Natural Language service.

        :return: Cloud Natural Language service object
        ",dense,1.0,1.0,1.0,1.0,2.8523,239|77|697|400|240,239
CodeSearchNet,240,"Finds named entities in the text along with entity types,
        salience, mentions for each entity, and other properti",dense,1.0,1.0,1.0,1.0,2.8523,240|242|241|687|688,240
CodeSearchNet,241,"A convenience method that provides all the features that analyzeSentiment,
        analyzeEntities, and analyzeSyntax pr",dense,0.0,1.0,1.0,0.5,2.8523,240|241|242|687|401,241
CodeSearchNet,242,"Classifies a document into categories.

        :param document: Input document.
            If a dict is provided, it m",dense,1.0,1.0,1.0,1.0,2.8523,242|240|241|687|688,242
CodeSearchNet,243,Return the task object identified by the given dag_id and task_id.,dense,1.0,1.0,1.0,1.0,2.8523,243|257|311|109|310,243
CodeSearchNet,244,"Gets template fields for specific operator class.

    :param fullname: Full path to operator class.
        For example",dense,1.0,1.0,1.0,1.0,2.8523,244|245|564|371|560,244
CodeSearchNet,245,"A role that allows you to include a list of template fields in the middle of the text. This is especially
    useful whe",dense,1.0,1.0,1.0,1.0,2.8523,245|244|78|320|225,245
CodeSearchNet,246,Properly close pooled database connections,dense,1.0,1.0,1.0,1.0,2.8523,246|95|94|93|681,246
CodeSearchNet,247,Ensures that certain subfolders of AIRFLOW_HOME are on the classpath,dense,1.0,1.0,1.0,1.0,2.8523,247|174|408|224|497,247
CodeSearchNet,248,"Gets the returned Celery result from the Airflow task
        ID provided to the sensor, and returns True if the
       ",dense,1.0,1.0,1.0,1.0,2.8523,248|73|311|344|264,248
CodeSearchNet,249,"Return true if the ticket cache contains ""conf"" information as is found
    in ticket caches of Kerberos 1.8.1 or later.",dense,1.0,1.0,1.0,1.0,2.8523,249|553|544|539|807,249
CodeSearchNet,250,Transforms a SQLAlchemy model instance into a dictionary,dense,1.0,1.0,1.0,1.0,2.8523,250|320|164|532|1058,250
CodeSearchNet,251,Yield successive chunks of a given size from a list of items,dense,1.0,1.0,1.0,1.0,2.8523,251|252|1596|1882|1162,251
CodeSearchNet,252,"Reduce the given list of items by splitting it into chunks
    of the given size and passing each chunk through the redu",dense,1.0,1.0,1.0,1.0,2.8523,252|251|864|1882|508,252
CodeSearchNet,253,"Given a number of tasks, builds a dependency chain.

    chain(task_1, task_2, task_3, task_4)

    is equivalent to

  ",dense,1.0,1.0,1.0,1.0,2.8523,253|352|478|424|164,253
CodeSearchNet,254,"Returns a pretty ascii table from tuples

    If namedtuple are used, the table will have headers",dense,1.0,1.0,1.0,1.0,2.8523,254|397|1253|664|1395,254
CodeSearchNet,255,"Tries really hard to terminate all children (including grandchildren). Will send
    sig (SIGTERM) to the process group ",dense,1.0,1.0,1.0,1.0,2.8523,255|199|715|182|1989,255
CodeSearchNet,256,"Given task instance, try_number, filename_template, return the rendered log
    filename

    :param ti: task instance
 ",dense,1.0,1.0,1.0,1.0,2.8726,256|404|364|575|437,256
CodeSearchNet,257,Return the task object identified by the given dag_id and task_id.,dense,0.0,1.0,1.0,0.5,2.8726,243|257|311|109|310,257
CodeSearchNet,258,Integrate plugins to the context,dense,0.0,1.0,1.0,0.3333333333333333,2.8726,617|339|258|280|102,258
CodeSearchNet,259,Returns a Google Cloud Dataproc service object.,dense,1.0,1.0,1.0,1.0,2.8726,259|500|260|239|641,259
CodeSearchNet,260,Awaits for Google Cloud Dataproc Operation to complete.,dense,1.0,1.0,1.0,1.0,2.8726,260|683|259|203|240,260
CodeSearchNet,261,"Coerces content or all values of content if it is a dict to a string. The
    function will throw if content contains no",dense,1.0,1.0,1.0,1.0,2.8726,261|573|1899|779|1900,261
CodeSearchNet,262,"Handles the Airflow + Databricks lifecycle logic for a Databricks operator

    :param operator: Databricks operator bei",dense,1.0,1.0,1.0,1.0,2.8726,262|344|429|345|403,262
CodeSearchNet,263,"Run an pig script using the pig cli

        >>> ph = PigCliHook()
        >>> result = ph.run_cli(""ls /;"")
        >>> ",dense,1.0,1.0,1.0,1.0,2.8726,263|340|809|695|1720,263
CodeSearchNet,264,"Fetch and return the state of the given celery task. The scope of this function is
    global so that it can be called b",dense,1.0,1.0,1.0,1.0,2.8726,264|266|265|248|278,264
CodeSearchNet,265,"How many Celery tasks should each worker process send.

        :return: Number of tasks that should be sent per process",dense,1.0,1.0,1.0,1.0,2.8726,265|266|264|248|278,265
CodeSearchNet,266,"How many Celery tasks should be sent to each worker process.

        :return: Number of tasks that should be used per p",dense,0.0,1.0,1.0,0.5,2.8726,265|266|264|248|525,266
CodeSearchNet,267,"Like a Python builtin dict object, setdefault returns the current value
        for a key, and if it isn't there, stores",dense,1.0,1.0,1.0,1.0,2.8726,267|1166|779|813|828,267
CodeSearchNet,268,Returns a Google MLEngine service object.,dense,1.0,1.0,1.0,1.0,2.8726,268|270|500|239|272,268
CodeSearchNet,269,"Launches a MLEngine job and wait for it to reach a terminal state.

        :param project_id: The Google Cloud project ",dense,1.0,1.0,1.0,1.0,2.8726,269|203|270|272|687,269
CodeSearchNet,270,"Gets a MLEngine job based on the job name.

        :return: MLEngine job object if succeed.
        :rtype: dict

     ",dense,1.0,1.0,1.0,1.0,2.8726,270|269|271|268|203,270
CodeSearchNet,271,"Waits for the Job to reach a terminal state.

        This method will periodically check the job state until the job re",dense,1.0,1.0,1.0,1.0,2.8726,271|270|212|203|683,271
CodeSearchNet,272,"Creates the Version on Google Cloud ML Engine.

        Returns the operation if the version was created successfully an",dense,1.0,1.0,1.0,1.0,2.8726,272|684|151|268|259,272
CodeSearchNet,273,Sets a version to be the default. Blocks until finished.,dense,1.0,1.0,1.0,1.0,2.8726,273|358|274|281|1833,273
CodeSearchNet,274,Lists all available versions of a model. Blocks until finished.,dense,1.0,1.0,1.0,1.0,2.8726,274|275|273|272|1058,274
CodeSearchNet,275,Deletes the given version of a model. Blocks until finished.,dense,1.0,1.0,1.0,1.0,2.8726,275|274|273|276|1956,275
CodeSearchNet,276,Create a Model. Blocks until finished.,dense,1.0,1.0,1.0,1.0,2.8726,276|274|275|277|195,276
CodeSearchNet,277,Gets a Model. Blocks until finished.,dense,0.0,1.0,1.0,0.3333333333333333,2.8726,276|274|277|275|195,277
CodeSearchNet,278,"Executes command received and stores result state in queue.
        :param key: the key to identify the TI
        :type",dense,1.0,1.0,1.0,1.0,2.8726,278|346|726|709|713,278
